x_position,y_position,yaw,speed
12.850893, 18.996226, 1.415812, 4.000000
12.850893, 18.996226, 1.415812, 4.000000
12.850893, 18.996226, 1.415812, 4.000000
12.857173, 19.035730, 1.415441, 4.000000
12.857173, 19.035730, 1.415441, 4.000000
12.863493, 19.075228, 1.414559, 4.000000
12.863493, 19.075228, 1.414559, 4.000000
12.863493, 19.075228, 1.414559, 4.000000
12.869801, 19.114727, 1.413905, 4.000000
12.869801, 19.114727, 1.413905, 4.000000
12.876053, 19.154236, 1.414000, 4.000000
12.876053, 19.154236, 1.414000, 4.000000
12.876053, 19.154236, 1.414000, 4.000000
12.882305, 19.193744, 1.414051, 4.000000
12.882305, 19.193744, 1.414051, 4.000000
12.888606, 19.233245, 1.413494, 4.000000
12.888606, 19.233245, 1.413494, 4.000000
12.888606, 19.233245, 1.413494, 4.000000
12.894903, 19.272746, 1.413092, 4.000000
12.894903, 19.272746, 1.413092, 4.000000
12.901148, 19.312255, 1.413381, 4.000000
12.901148, 19.312255, 1.413381, 4.000000
12.901148, 19.312255, 1.413381, 4.000000
12.907370, 19.351768, 1.413897, 4.000000
12.907370, 19.351768, 1.413897, 4.000000
12.913519, 19.391293, 1.415198, 4.000000
12.913519, 19.391293, 1.415198, 4.000000
12.913519, 19.391293, 1.415198, 4.000000
12.919546, 19.430836, 1.417665, 4.000000
12.919546, 19.430836, 1.417665, 4.000000
12.925504, 19.470390, 1.420400, 4.000000
12.925504, 19.470390, 1.420400, 4.000000
12.925504, 19.470390, 1.420400, 4.000000
12.931464, 19.509944, 1.422443, 4.000000
12.931464, 19.509944, 1.422443, 4.000000
12.937466, 19.549491, 1.423383, 4.000000
12.937466, 19.549491, 1.423383, 4.000000
12.937466, 19.549491, 1.423383, 4.000000
12.943451, 19.589040, 1.424099, 4.000000
12.943451, 19.589040, 1.424099, 4.000000
12.949367, 19.628601, 1.425218, 4.000000
12.949367, 19.628601, 1.425218, 4.000000
12.949367, 19.628601, 1.425218, 4.000000
12.955269, 19.668163, 1.426028, 4.000000
12.955269, 19.668163, 1.426028, 4.000000
12.961204, 19.707720, 1.426031, 4.000000
12.961204, 19.707720, 1.426031, 4.000000
12.961204, 19.707720, 1.426031, 4.000000
12.967145, 19.747276, 1.425722, 4.000000
12.967145, 19.747276, 1.425722, 4.000000
12.973117, 19.786828, 1.424879, 4.000000
12.973117, 19.786828, 1.424879, 4.000000
12.973117, 19.786828, 1.424879, 4.000000
12.979096, 19.826379, 1.423933, 4.000000
12.979096, 19.826379, 1.423933, 4.000000
12.985112, 19.865924, 1.422613, 4.000000
12.985112, 19.865924, 1.422613, 4.000000
12.985112, 19.865924, 1.422613, 4.000000
12.991115, 19.905471, 1.421629, 4.000000
12.991115, 19.905471, 1.421629, 4.000000
12.997062, 19.945026, 1.421475, 4.000000
12.997062, 19.945026, 1.421475, 4.000000
12.997062, 19.945026, 1.421475, 4.000000
13.002984, 19.984585, 1.421655, 4.000000
13.002984, 19.984585, 1.421655, 4.000000
13.008832, 20.024155, 1.422702, 4.000000
13.008832, 20.024155, 1.422702, 4.000000
13.008832, 20.024155, 1.422702, 4.000000
13.014559, 20.063743, 1.424979, 4.000000
13.014559, 20.063743, 1.424979, 4.000000
13.020192, 20.103345, 1.427886, 4.000000
13.020192, 20.103345, 1.427886, 4.000000
13.020192, 20.103345, 1.427886, 4.000000
13.025702, 20.142963, 1.431566, 4.000000
13.025702, 20.142963, 1.431566, 4.000000
13.031113, 20.182596, 1.435526, 4.000000
13.031113, 20.182596, 1.435526, 4.000000
13.031113, 20.182596, 1.435526, 4.000000
13.036363, 20.222250, 1.440305, 4.000000
13.036363, 20.222250, 1.440305, 4.000000
13.041374, 20.261934, 1.446587, 4.000000
13.041374, 20.261934, 1.446587, 4.000000
13.041374, 20.261934, 1.446587, 4.000000
13.046064, 20.301658, 1.454890, 4.000000
13.046064, 20.301658, 1.454890, 4.000000
13.050381, 20.341425, 1.465286, 4.000000
13.050381, 20.341425, 1.465286, 4.000000
13.050381, 20.341425, 1.465286, 4.000000
13.054368, 20.381225, 1.476642, 4.000000
13.054368, 20.381225, 1.476642, 4.000000
13.058060, 20.421054, 1.488134, 4.000000
13.058060, 20.421054, 1.488134, 4.000000
13.058060, 20.421054, 1.488134, 4.000000
13.061383, 20.460916, 1.500327, 4.000000
13.061383, 20.460916, 1.500327, 4.000000
13.064247, 20.500813, 1.513925, 4.000000
13.064247, 20.500813, 1.513925, 4.000000
13.064247, 20.500813, 1.513925, 4.000000
13.066561, 20.540746, 1.529461, 4.000000
13.066561, 20.540746, 1.529461, 4.000000
13.068266, 20.580709, 1.547023, 4.000000
13.068266, 20.580709, 1.547023, 4.000000
13.068266, 20.580709, 1.547023, 4.000000
13.069371, 20.620693, 1.565804, 4.000000
13.069371, 20.620693, 1.565804, 4.000000
13.069832, 20.660690, 1.585786, 4.000000
13.069832, 20.660690, 1.585786, 4.000000
13.069832, 20.660690, 1.585786, 4.000000
13.069679, 20.700690, 1.606043, 4.000000
13.069679, 20.700690, 1.606043, 4.000000
13.068938, 20.740682, 1.625913, 4.000000
13.068938, 20.740682, 1.625913, 4.000000
13.068938, 20.740682, 1.625913, 4.000000
13.067534, 20.780657, 1.646086, 4.000000
13.067534, 20.780657, 1.646086, 4.000000
13.065372, 20.820598, 1.667360, 4.000000
13.065372, 20.820598, 1.667360, 4.000000
13.065372, 20.820598, 1.667360, 4.000000
13.062390, 20.860486, 1.690029, 4.000000
13.062390, 20.860486, 1.690029, 4.000000
13.058603, 20.900306, 1.713441, 4.000000
13.058603, 20.900306, 1.713441, 4.000000
13.058603, 20.900306, 1.713441, 4.000000
13.053970, 20.940036, 1.737698, 4.000000
13.053970, 20.940036, 1.737698, 4.000000
13.048529, 20.979663, 1.761966, 4.000000
13.048529, 20.979663, 1.761966, 4.000000
13.048529, 20.979663, 1.761966, 4.000000
13.042314, 21.019177, 1.785652, 4.000000
13.042314, 21.019177, 1.785652, 4.000000
13.035282, 21.058553, 1.809182, 4.000000
13.035282, 21.058553, 1.809182, 4.000000
13.035282, 21.058553, 1.809182, 4.000000
13.027474, 21.097783, 1.831969, 4.000000
13.027474, 21.097783, 1.831969, 4.000000
13.018929, 21.136859, 1.853611, 4.000000
13.018929, 21.136859, 1.853611, 4.000000
13.018929, 21.136859, 1.853611, 4.000000
13.009613, 21.175758, 1.874677, 4.000000
13.009613, 21.175758, 1.874677, 4.000000
12.999549, 21.214471, 1.895006, 4.000000
12.999549, 21.214471, 1.895006, 4.000000
12.999549, 21.214471, 1.895006, 4.000000
12.988711, 21.252974, 1.915074, 4.000000
12.988711, 21.252974, 1.915074, 4.000000
12.977129, 21.291260, 1.934646, 4.000000
12.977129, 21.291260, 1.934646, 4.000000
12.977129, 21.291260, 1.934646, 4.000000
12.964758, 21.329298, 1.954459, 4.000000
12.964758, 21.329298, 1.954459, 4.000000
12.951559, 21.367057, 1.975030, 4.000000
12.951559, 21.367057, 1.975030, 4.000000
12.951559, 21.367057, 1.975030, 4.000000
12.937591, 21.404538, 1.995563, 4.000000
12.937591, 21.404538, 1.995563, 4.000000
12.922908, 21.441745, 2.015493, 4.000000
12.922908, 21.441745, 2.015493, 4.000000
12.922908, 21.441745, 2.015493, 4.000000
12.907488, 21.478652, 2.035265, 4.000000
12.907488, 21.478652, 2.035265, 4.000000
12.891361, 21.515257, 2.054620, 4.000000
12.891361, 21.515257, 2.054620, 4.000000
12.891361, 21.515257, 2.054620, 4.000000
12.874486, 21.551522, 2.074273, 4.000000
12.874486, 21.551522, 2.074273, 4.000000
12.856828, 21.587413, 2.094729, 4.000000
12.856828, 21.587413, 2.094729, 4.000000
12.856828, 21.587413, 2.094729, 4.000000
12.838424, 21.622926, 2.115496, 4.000000
12.838424, 21.622926, 2.115496, 4.000000
12.819258, 21.658035, 2.136796, 4.000000
12.819258, 21.658035, 2.136796, 4.000000
12.819258, 21.658035, 2.136796, 4.000000
12.799386, 21.692749, 2.157885, 4.000000
12.799386, 21.692749, 2.157885, 4.000000
12.778855, 21.727077, 2.178238, 4.000000
12.778855, 21.727077, 2.178238, 4.000000
12.778855, 21.727077, 2.178238, 4.000000
12.757624, 21.760977, 2.198645, 4.000000
12.757624, 21.760977, 2.198645, 4.000000
12.735661, 21.794407, 2.219667, 4.000000
12.735661, 21.794407, 2.219667, 4.000000
12.735661, 21.794407, 2.219667, 4.000000
12.712999, 21.827367, 2.240856, 4.000000
12.712999, 21.827367, 2.240856, 4.000000
12.689606, 21.859812, 2.262786, 4.000000
12.689606, 21.859812, 2.262786, 4.000000
12.689606, 21.859812, 2.262786, 4.000000
12.665454, 21.891696, 2.285847, 4.000000
12.665454, 21.891696, 2.285847, 4.000000
12.640598, 21.923035, 2.309150, 4.000000
12.640598, 21.923035, 2.309150, 4.000000
12.640598, 21.923035, 2.309150, 4.000000
12.615084, 21.953841, 2.332056, 4.000000
12.615084, 21.953841, 2.332056, 4.000000
12.588900, 21.984079, 2.354956, 4.000000
12.588900, 21.984079, 2.354956, 4.000000
12.588900, 21.984079, 2.354956, 4.000000
12.562073, 22.013748, 2.377548, 4.000000
12.562073, 22.013748, 2.377548, 4.000000
12.534593, 22.042813, 2.400202, 4.000000
12.534593, 22.042813, 2.400202, 4.000000
12.534593, 22.042813, 2.400202, 4.000000
12.506491, 22.071277, 2.422603, 4.000000
12.506491, 22.071277, 2.422603, 4.000000
12.477741, 22.099087, 2.445425, 4.000000
12.477741, 22.099087, 2.445425, 4.000000
12.477741, 22.099087, 2.445425, 4.000000
12.448325, 22.126190, 2.469137, 4.000000
12.448325, 22.126190, 2.469137, 4.000000
12.418295, 22.152612, 2.492908, 4.000000
12.418295, 22.152612, 2.492908, 4.000000
12.418295, 22.152612, 2.492908, 4.000000
12.387696, 22.178374, 2.516147, 4.000000
12.387696, 22.178374, 2.516147, 4.000000
12.356524, 22.203438, 2.539278, 4.000000
12.356524, 22.203438, 2.539278, 4.000000
12.356524, 22.203438, 2.539278, 4.000000
12.324808, 22.227811, 2.562026, 4.000000
12.324808, 22.227811, 2.562026, 4.000000
12.292531, 22.251435, 2.585097, 4.000000
12.292531, 22.251435, 2.585097, 4.000000
12.292531, 22.251435, 2.585097, 4.000000
12.259682, 22.274258, 2.608986, 4.000000
12.259682, 22.274258, 2.608986, 4.000000
12.226311, 22.296310, 2.632881, 4.000000
12.226311, 22.296310, 2.632881, 4.000000
12.226311, 22.296310, 2.632881, 4.000000
12.192476, 22.317644, 2.655887, 4.000000
12.192476, 22.317644, 2.655887, 4.000000
12.158214, 22.338285, 2.677645, 4.000000
12.158214, 22.338285, 2.677645, 4.000000
12.158214, 22.338285, 2.677645, 4.000000
12.123511, 22.358177, 2.699071, 4.000000
12.123511, 22.358177, 2.699071, 4.000000
12.088361, 22.377266, 2.720821, 4.000000
12.088361, 22.377266, 2.720821, 4.000000
12.088361, 22.377266, 2.720821, 4.000000
12.052808, 22.395594, 2.742207, 4.000000
12.052808, 22.395594, 2.742207, 4.000000
12.016891, 22.413199, 2.762745, 4.000000
12.016891, 22.413199, 2.762745, 4.000000
12.016891, 22.413199, 2.762745, 4.000000
11.980614, 22.430049, 2.782942, 4.000000
11.980614, 22.430049, 2.782942, 4.000000
11.944016, 22.446189, 2.802271, 4.000000
11.944016, 22.446189, 2.802271, 4.000000
11.944016, 22.446189, 2.802271, 4.000000
11.907130, 22.461661, 2.820373, 4.000000
11.907130, 22.461661, 2.820373, 4.000000
11.869960, 22.476438, 2.837850, 4.000000
11.869960, 22.476438, 2.837850, 4.000000
11.869960, 22.476438, 2.837850, 4.000000
11.832540, 22.490568, 2.854248, 4.000000
11.832540, 22.490568, 2.854248, 4.000000
11.794899, 22.504102, 2.869263, 4.000000
11.794899, 22.504102, 2.869263, 4.000000
11.794899, 22.504102, 2.869263, 4.000000
11.757042, 22.517018, 2.883538, 4.000000
11.757042, 22.517018, 2.883538, 4.000000
11.718998, 22.529371, 2.896651, 4.000000
11.718998, 22.529371, 2.896651, 4.000000
11.718998, 22.529371, 2.896651, 4.000000
11.680792, 22.541217, 2.908322, 4.000000
11.680792, 22.541217, 2.908322, 4.000000
11.642428, 22.552537, 2.919211, 4.000000
11.642428, 22.552537, 2.919211, 4.000000
11.642428, 22.552537, 2.919211, 4.000000
11.603923, 22.563371, 2.929225, 4.000000
11.603923, 22.563371, 2.929225, 4.000000
11.565281, 22.573703, 2.938890, 4.000000
11.565281, 22.573703, 2.938890, 4.000000
11.565281, 22.573703, 2.938890, 4.000000
11.526518, 22.583573, 2.948005, 4.000000
11.526518, 22.583573, 2.948005, 4.000000
11.487638, 22.592970, 2.957017, 4.000000
11.487638, 22.592970, 2.957017, 4.000000
11.487638, 22.592970, 2.957017, 4.000000
11.448655, 22.601932, 2.965666, 4.000000
11.448655, 22.601932, 2.965666, 4.000000
11.409571, 22.610445, 2.974349, 4.000000
11.409571, 22.610445, 2.974349, 4.000000
11.409571, 22.610445, 2.974349, 4.000000
11.370406, 22.618572, 2.982457, 4.000000
11.370406, 22.618572, 2.982457, 4.000000
11.331179, 22.626398, 2.989248, 4.000000
11.331179, 22.626398, 2.989248, 4.000000
11.331179, 22.626398, 2.989248, 4.000000
11.291904, 22.633977, 2.994478, 4.000000
11.291904, 22.633977, 2.994478, 4.000000
11.252573, 22.641264, 2.999150, 4.000000
11.252573, 22.641264, 2.999150, 4.000000
11.252573, 22.641264, 2.999150, 4.000000
11.213183, 22.648224, 3.003988, 4.000000
11.213183, 22.648224, 3.003988, 4.000000
11.173744, 22.654897, 3.008665, 4.000000
11.173744, 22.654897, 3.008665, 4.000000
11.173744, 22.654897, 3.008665, 4.000000
11.134255, 22.661272, 3.013530, 4.000000
11.134255, 22.661272, 3.013530, 4.000000
11.094729, 22.667411, 3.017934, 4.000000
11.094729, 22.667411, 3.017934, 4.000000
11.094729, 22.667411, 3.017934, 4.000000
11.055176, 22.673373, 3.021423, 4.000000
11.055176, 22.673373, 3.021423, 4.000000
11.015594, 22.679137, 3.024526, 4.000000
11.015594, 22.679137, 3.024526, 4.000000
11.015594, 22.679137, 3.024526, 4.000000
10.975992, 22.684765, 3.026731, 4.000000
10.975992, 22.684765, 3.026731, 4.000000
10.936378, 22.690314, 3.027692, 4.000000
10.936378, 22.690314, 3.027692, 4.000000
10.936378, 22.690314, 3.027692, 4.000000
10.896748, 22.695739, 3.028334, 4.000000
10.896748, 22.695739, 3.028334, 4.000000
10.857096, 22.701001, 3.029319, 4.000000
10.857096, 22.701001, 3.029319, 4.000000
10.857096, 22.701001, 3.029319, 4.000000
10.817431, 22.706168, 3.029961, 4.000000
10.817431, 22.706168, 3.029961, 4.000000
10.777765, 22.711324, 3.029463, 4.000000
10.777765, 22.711324, 3.029463, 4.000000
10.777765, 22.711324, 3.029463, 4.000000
10.738104, 22.716525, 3.027536, 4.000000
10.738104, 22.716525, 3.027536, 4.000000
10.698443, 22.721724, 3.025150, 4.000000
10.698443, 22.721724, 3.025150, 4.000000
10.698443, 22.721724, 3.025150, 4.000000
10.658778, 22.726883, 3.023001, 4.000000
10.658778, 22.726883, 3.023001, 4.000000
10.619112, 22.732044, 3.020746, 4.000000
10.619112, 22.732044, 3.020746, 4.000000
10.619112, 22.732044, 3.020746, 4.000000
10.579441, 22.737166, 3.019032, 4.000000
10.579441, 22.737166, 3.019032, 4.000000
10.539761, 22.742210, 3.018312, 4.000000
10.539761, 22.742210, 3.018312, 4.000000
10.539761, 22.742210, 3.018312, 4.000000
10.500075, 22.747215, 3.018052, 4.000000
10.500075, 22.747215, 3.018052, 4.000000
10.460382, 22.752160, 3.018443, 4.000000
10.460382, 22.752160, 3.018443, 4.000000
10.460382, 22.752160, 3.018443, 4.000000
10.420688, 22.757102, 3.018713, 4.000000
10.420688, 22.757102, 3.018713, 4.000000
10.381004, 22.762115, 3.018003, 4.000000
10.381004, 22.762115, 3.018003, 4.000000
10.381004, 22.762115, 3.018003, 4.000000
10.341334, 22.767246, 3.015978, 4.000000
10.341334, 22.767246, 3.015978, 4.000000
10.301673, 22.772440, 3.013571, 4.000000
10.301673, 22.772440, 3.013571, 4.000000
10.301673, 22.772440, 3.013571, 4.000000
10.262014, 22.777652, 3.011455, 4.000000
10.262014, 22.777652, 3.011455, 4.000000
10.222361, 22.782914, 3.009264, 4.000000
10.222361, 22.782914, 3.009264, 4.000000
10.222361, 22.782914, 3.009264, 4.000000
10.182713, 22.788206, 3.007321, 4.000000
10.182713, 22.788206, 3.007321, 4.000000
10.143073, 22.793559, 3.005270, 4.000000
10.143073, 22.793559, 3.005270, 4.000000
10.143073, 22.793559, 3.005270, 4.000000
10.103438, 22.798950, 3.003438, 4.000000
10.103438, 22.798950, 3.003438, 4.000000
10.063815, 22.804434, 3.001162, 4.000000
10.063815, 22.804434, 3.001162, 4.000000
10.063815, 22.804434, 3.001162, 4.000000
10.024213, 22.810062, 2.997976, 4.000000
10.024213, 22.810062, 2.997976, 4.000000
9.984624, 22.815781, 2.994717, 4.000000
9.984624, 22.815781, 2.994717, 4.000000
9.984624, 22.815781, 2.994717, 4.000000
9.945042, 22.821545, 2.991982, 4.000000
9.945042, 22.821545, 2.991982, 4.000000
9.905475, 22.827413, 2.989032, 4.000000
9.905475, 22.827413, 2.989032, 4.000000
9.905475, 22.827413, 2.989032, 4.000000
9.865931, 22.833437, 2.985349, 4.000000
9.865931, 22.833437, 2.985349, 4.000000
9.826407, 22.839591, 2.981412, 4.000000
9.826407, 22.839591, 2.981412, 4.000000
9.826407, 22.839591, 2.981412, 4.000000
9.786908, 22.845904, 2.976986, 4.000000
9.786908, 22.845904, 2.976986, 4.000000
9.747427, 22.852327, 2.972809, 4.000000
9.747427, 22.852327, 2.972809, 4.000000
9.747427, 22.852327, 2.972809, 4.000000
9.707957, 22.858816, 2.969398, 4.000000
9.707957, 22.858816, 2.969398, 4.000000
9.668504, 22.865404, 2.966272, 4.000000
9.668504, 22.865404, 2.966272, 4.000000
9.668504, 22.865404, 2.966272, 4.000000
9.629063, 22.872069, 2.963663, 4.000000
9.629063, 22.872069, 2.963663, 4.000000
9.589640, 22.878838, 2.961146, 4.000000
9.589640, 22.878838, 2.961146, 4.000000
9.589640, 22.878838, 2.961146, 4.000000
9.550230, 22.885685, 2.958998, 4.000000
9.550230, 22.885685, 2.958998, 4.000000
9.510839, 22.892637, 2.956828, 4.000000
9.510839, 22.892637, 2.956828, 4.000000
9.510839, 22.892637, 2.956828, 4.000000
9.471461, 22.899664, 2.954940, 4.000000
9.471461, 22.899664, 2.954940, 4.000000
9.432101, 22.906793, 2.952964, 4.000000
9.432101, 22.906793, 2.952964, 4.000000
9.432101, 22.906793, 2.952964, 4.000000
9.392750, 22.913969, 2.951535, 4.000000
9.392750, 22.913969, 2.951535, 4.000000
9.353399, 22.921142, 2.951091, 4.000000
9.353399, 22.921142, 2.951091, 4.000000
9.353399, 22.921142, 2.951091, 4.000000
9.314056, 22.928366, 2.950778, 4.000000
9.314056, 22.928366, 2.950778, 4.000000
9.274732, 22.935685, 2.949985, 4.000000
9.274732, 22.935685, 2.949985, 4.000000
9.274732, 22.935685, 2.949985, 4.000000
9.235419, 22.943067, 2.949124, 4.000000
9.235419, 22.943067, 2.949124, 4.000000
9.196122, 22.950532, 2.947909, 4.000000
9.196122, 22.950532, 2.947909, 4.000000
9.196122, 22.950532, 2.947909, 4.000000
9.156830, 22.958027, 2.947038, 4.000000
9.156830, 22.958027, 2.947038, 4.000000
9.117530, 22.965477, 2.947317, 4.000000
9.117530, 22.965477, 2.947317, 4.000000
9.117530, 22.965477, 2.947317, 4.000000
9.078212, 22.972833, 2.949037, 4.000000
9.078212, 22.972833, 2.949037, 4.000000
9.038882, 22.980124, 2.951548, 4.000000
9.038882, 22.980124, 2.951548, 4.000000
9.038882, 22.980124, 2.951548, 4.000000
8.999534, 22.987318, 2.954949, 4.000000
8.999534, 22.987318, 2.954949, 4.000000
8.960177, 22.994461, 2.958402, 4.000000
8.960177, 22.994461, 2.958402, 4.000000
8.960177, 22.994461, 2.958402, 4.000000
8.920818, 23.001593, 2.961314, 4.000000
8.920818, 23.001593, 2.961314, 4.000000
8.881446, 23.008649, 2.964420, 4.000000
8.881446, 23.008649, 2.964420, 4.000000
8.881446, 23.008649, 2.964420, 4.000000
8.842050, 23.015576, 2.968242, 4.000000
8.842050, 23.015576, 2.968242, 4.000000
8.802640, 23.022419, 2.971986, 4.000000
8.802640, 23.022419, 2.971986, 4.000000
8.802640, 23.022419, 2.971986, 4.000000
8.763222, 23.029222, 2.975092, 4.000000
8.763222, 23.029222, 2.975092, 4.000000
8.723792, 23.035949, 2.978008, 4.000000
8.723792, 23.035949, 2.978008, 4.000000
8.723792, 23.035949, 2.978008, 4.000000
8.684357, 23.042648, 2.980161, 4.000000
8.684357, 23.042648, 2.980161, 4.000000
8.644925, 23.049361, 2.981162, 4.000000
8.644925, 23.049361, 2.981162, 4.000000
8.644925, 23.049361, 2.981162, 4.000000
8.605489, 23.056059, 2.981588, 4.000000
8.605489, 23.056059, 2.981588, 4.000000
8.566056, 23.062767, 2.981281, 4.000000
8.566056, 23.062767, 2.981281, 4.000000
8.566056, 23.062767, 2.981281, 4.000000
8.526616, 23.069436, 2.981037, 4.000000
8.526616, 23.069436, 2.981037, 4.000000
8.487161, 23.076020, 2.981419, 4.000000
8.487161, 23.076020, 2.981419, 4.000000
8.487161, 23.076020, 2.981419, 4.000000
8.447703, 23.082580, 2.981666, 4.000000
8.447703, 23.082580, 2.981666, 4.000000
8.408249, 23.089167, 2.981238, 4.000000
8.408249, 23.089167, 2.981238, 4.000000
8.408249, 23.089167, 2.981238, 4.000000
8.368795, 23.095755, 2.980600, 4.000000
8.368795, 23.095755, 2.980600, 4.000000
8.329346, 23.102373, 2.979508, 4.000000
8.329346, 23.102373, 2.979508, 4.000000
8.329346, 23.102373, 2.979508, 4.000000
8.289894, 23.108972, 2.978689, 4.000000
8.289894, 23.108972, 2.978689, 4.000000
8.250432, 23.115507, 2.978655, 4.000000
8.250432, 23.115507, 2.978655, 4.000000
8.250432, 23.115507, 2.978655, 4.000000
8.210964, 23.122012, 2.978919, 4.000000
8.210964, 23.122012, 2.978919, 4.000000
8.171488, 23.128462, 2.979710, 4.000000
8.171488, 23.128462, 2.979710, 4.000000
8.171488, 23.128462, 2.979710, 4.000000
8.132007, 23.134886, 2.980600, 4.000000
8.132007, 23.134886, 2.980600, 4.000000
8.092518, 23.141257, 2.981863, 4.000000
8.092518, 23.141257, 2.981863, 4.000000
8.092518, 23.141257, 2.981863, 4.000000
8.053028, 23.147626, 2.982793, 4.000000
8.053028, 23.147626, 2.982793, 4.000000
8.013546, 23.154040, 2.982895, 4.000000
8.013546, 23.154040, 2.982895, 4.000000
8.013546, 23.154040, 2.982895, 4.000000
7.974061, 23.160441, 2.982983, 4.000000
7.974061, 23.160441, 2.982983, 4.000000
7.934567, 23.166781, 2.983634, 4.000000
7.934567, 23.166781, 2.983634, 4.000000
7.934567, 23.166781, 2.983634, 4.000000
7.895071, 23.173115, 2.984100, 4.000000
7.895071, 23.173115, 2.984100, 4.000000
7.855583, 23.179492, 2.983850, 4.000000
7.855583, 23.179492, 2.983850, 4.000000
7.855583, 23.179492, 2.983850, 4.000000
7.816093, 23.185857, 2.983673, 4.000000
7.816093, 23.185857, 2.983673, 4.000000
7.776593, 23.192163, 2.984126, 4.000000
7.776593, 23.192163, 2.984126, 4.000000
7.776593, 23.192163, 2.984126, 4.000000
7.737088, 23.198439, 2.984759, 4.000000
7.737088, 23.198439, 2.984759, 4.000000
7.697571, 23.204634, 2.986142, 4.000000
7.697571, 23.204634, 2.986142, 4.000000
7.697571, 23.204634, 2.986142, 4.000000
7.658034, 23.210700, 2.988666, 4.000000
7.658034, 23.210700, 2.988666, 4.000000
7.618485, 23.216692, 2.991439, 4.000000
7.618485, 23.216692, 2.991439, 4.000000
7.618485, 23.216692, 2.991439, 4.000000
7.578932, 23.222655, 2.993822, 4.000000
7.578932, 23.222655, 2.993822, 4.000000
7.539369, 23.228555, 2.996203, 4.000000
7.539369, 23.228555, 2.996203, 4.000000
7.539369, 23.228555, 2.996203, 4.000000
7.499805, 23.234439, 2.997965, 4.000000
7.499805, 23.234439, 2.997965, 4.000000
7.460248, 23.240379, 2.998367, 4.000000
7.460248, 23.240379, 2.998367, 4.000000
7.460248, 23.240379, 2.998367, 4.000000
7.420707, 23.246417, 2.997163, 4.000000
7.420707, 23.246417, 2.997163, 4.000000
7.381175, 23.252523, 2.995043, 4.000000
7.381175, 23.252523, 2.995043, 4.000000
7.381175, 23.252523, 2.995043, 4.000000
7.341663, 23.258752, 2.991621, 4.000000
7.341663, 23.258752, 2.991621, 4.000000
7.302179, 23.265155, 2.986647, 4.000000
7.302179, 23.265155, 2.986647, 4.000000
7.302179, 23.265155, 2.986647, 4.000000
7.262716, 23.271688, 2.981118, 4.000000
7.262716, 23.271688, 2.981118, 4.000000
7.223268, 23.278310, 2.975756, 4.000000
7.223268, 23.278310, 2.975756, 4.000000
7.223268, 23.278310, 2.975756, 4.000000
7.183842, 23.285063, 2.970232, 4.000000
7.183842, 23.285063, 2.970232, 4.000000
7.144432, 23.291906, 2.965210, 4.000000
7.144432, 23.291906, 2.965210, 4.000000
7.144432, 23.291906, 2.965210, 4.000000
7.105031, 23.298801, 2.961150, 4.000000
7.105031, 23.298801, 2.961150, 4.000000
7.065645, 23.305786, 2.957528, 4.000000
7.065645, 23.305786, 2.957528, 4.000000
7.065645, 23.305786, 2.957528, 4.000000
7.026273, 23.312842, 2.954538, 4.000000
7.026273, 23.312842, 2.954538, 4.000000
6.986923, 23.320024, 2.951417, 4.000000
6.986923, 23.320024, 2.951417, 4.000000
6.986923, 23.320024, 2.951417, 4.000000
6.947605, 23.327382, 2.947622, 4.000000
6.947605, 23.327382, 2.947622, 4.000000
6.908311, 23.334863, 2.943932, 4.000000
6.908311, 23.334863, 2.943932, 4.000000
6.908311, 23.334863, 2.943932, 4.000000
6.869026, 23.342393, 2.941211, 4.000000
6.869026, 23.342393, 2.941211, 4.000000
6.829743, 23.349929, 2.939800, 4.000000
6.829743, 23.349929, 2.939800, 4.000000
6.829743, 23.349929, 2.939800, 4.000000
6.790466, 23.357500, 2.939082, 4.000000
6.790466, 23.357500, 2.939082, 4.000000
6.751185, 23.365054, 2.939499, 4.000000
6.751185, 23.365054, 2.939499, 4.000000
6.751185, 23.365054, 2.939499, 4.000000
6.711892, 23.372540, 2.941345, 4.000000
6.711892, 23.372540, 2.941345, 4.000000
6.672590, 23.379981, 2.943968, 4.000000
6.672590, 23.379981, 2.943968, 4.000000
6.672590, 23.379981, 2.943968, 4.000000
6.633269, 23.387318, 2.947785, 4.000000
6.633269, 23.387318, 2.947785, 4.000000
6.593913, 23.394468, 2.953385, 4.000000
6.593913, 23.394468, 2.953385, 4.000000
6.593913, 23.394468, 2.953385, 4.000000
6.554510, 23.401350, 2.961213, 4.000000
6.554510, 23.401350, 2.961213, 4.000000
6.515051, 23.407905, 2.971289, 4.000000
6.515051, 23.407905, 2.971289, 4.000000
6.515051, 23.407905, 2.971289, 4.000000
6.475541, 23.414148, 2.982753, 4.000000
6.475541, 23.414148, 2.982753, 4.000000
6.435973, 23.420007, 2.995861, 4.000000
6.435973, 23.420007, 2.995861, 4.000000
6.435973, 23.420007, 2.995861, 4.000000
6.396340, 23.425413, 3.010767, 4.000000
6.396340, 23.425413, 3.010767, 4.000000
6.356649, 23.430374, 3.026716, 4.000000
6.356649, 23.430374, 3.026716, 4.000000
6.356649, 23.430374, 3.026716, 4.000000
6.316899, 23.434837, 3.043729, 4.000000
6.316899, 23.434837, 3.043729, 4.000000
6.277097, 23.438805, 3.061227, 4.000000
6.277097, 23.438805, 3.061227, 4.000000
6.277097, 23.438805, 3.061227, 4.000000
